wireless sensor networks,968
signal to noise ratio,886
cognitive radio,877
interference,876
throughput,825
relays,805
mimo,744
protocols,727
fading,711
communications society,709
mimo communication,659
peer to peer computing,652
quality of service,648
delay,626
ofdm modulation,612
decoding,603
wireless communication,595
telecommunication traffic,556
channel estimation,535
bandwidth,522
ofdm,519
resource management,498
diversity reception,486
ad hoc networks,481
bit error rate,462
receivers,444
mobile communication,440
transmitting antennas,428
radio networks,423
error statistics,421
wireless networks,412
base stations,397
receiving antennas,383
wireless lan,369
cellular radio,365
array signal processing,363
downlink,360
transmitters,356
probability,351
rayleigh channels,350
wireless channels,321
access protocols,316
routing,313
performance analysis,308
analytical models,301
interference suppression,298
scheduling,288
routing protocols,286
fading channels,285
computational complexity,281
mobile radio,276
internet,274
wimax,268
energy consumption,266
multiaccess communication,264
telecommunication network routing,263
network coding,262
3g mobile communication,257
spread spectrum communication,256
antenna arrays,235
power control,234
optimisation,232
markov processes,225
radiofrequency interference,224
ip networks,223
broadcasting,213
costs,211
iterative decoding,210
resource allocation,205
wireless mesh networks,205
feedback,202
algorithm design and analysis,200
radio spectrum management,200
radio receivers,199
robustness,199
frequency division multiple access,199
parity check codes,190
frequency,187
network topology,185
radio transmitters,184
traffic control,182
antennas,182
detectors,178
media access protocol,178
telecommunication network reliability,178
mobile computing,176
sensors,176
channel capacity,173
block codes,169
degradation,168
automatic repeat request,168
data communication,166
optimization,165
modulation coding,161
telecommunication security,158
radio links,157
mathematical model,157
quadrature amplitude modulation,156
complexity theory,155
precoding,155
channel coding,154
iterative methods,153
encoding,153
channel allocation,152
telecommunication network topology,151
land mobile radio cellular systems,150
awgn,150
maximum likelihood estimation,150
system performance,148
radio access networks,145
streaming media,145
code division multiple access,145
physical layer,144
correlation,141
multimedia communication,141
least mean squares methods,140
chromium,139
channel state information,138
signal processing,137
time division multiple access,137
computer science,136
measurement,136
computational modeling,134
telecommunication congestion control,131
vehicles,131
frequency estimation,129
game theory,129
space-time codes,128
modulation,128
laboratories,127
ultra wideband communication,127
upper bound,126
maximum likelihood detection,126
stochastic processes,126
estimation,126
phase shift keying,125
statistical analysis,124
diversity methods,124
mean square error methods,123
monitoring,123
error analysis,121
scheduling algorithm,121
multipath channels,120
energy efficiency,119
computer networks,118
signal detection,118
mobility management (mobile radio),116
switches,116
interference (signal),114
antenna measurements,114
convergence,113
transceivers,113
ieee communications society,111
joints,111
intersymbol interference,111
long term evolution,110
iterative algorithms,110
frequency domain analysis,110
equations,108
noise,107
global positioning system,107
mobile ad hoc networks,104
maximum likelihood decoding,103
hardware,103
turbo codes,103
monte carlo methods,103
wireless application protocol,102
transport protocols,101
power system relaying,101
multi-access systems,100
cryptography,98
testing,97
covariance matrix,95
error probability,95
telecommunication network management,94
error correction codes,93
interference constraints,93
radio frequency,93
interference cancellation,92
heuristic algorithms,92
multicast communication,91
performance evaluation,91
convolutional codes,90
multiuser detection,90
protection,89
frequency conversion,89
awgn channels,88
digital video broadcasting,87
topology,87
paper technology,85
synchronization,85
peer-to-peer computing,84
approximation methods,84
shadow mapping,83
synchronisation,83
cooperative communication,82
power system modeling,82
eigenvalues and eigenfunctions,81
delay effects,81
queueing theory,81
polynomials,80
matrix algebra,80
performance gain,79
simulation,79
video streaming,78
batteries,78
electronic mail,76
closed-form solution,75
communication system control,74
peak to average power ratio,73
communication complexity,73
ieee 802.11 standards,72
timing,72
availability,72
broadband networks,72
computer architecture,71
statistics,71
servers,71
nakagami channels,70
mobile antennas,70
collaboration,69
aggregates,69
frequency synchronization,69
ultra wideband technology,69
games,68
accuracy,68
discrete fourier transforms,68
forward error correction,67
multiplexing,67
optical fiber networks,67
frequency division multiplexing,66
helium,66
linear programming,66
signal processing algorithms,66
radiocommunication,65
gain,65
telecommunication computing,65
time-varying channels,65
directive antennas,64
random variables,64
usa councils,64
indexes,63
personal area networks,63
large-scale systems,63
wavelength division multiplexing,63
radiofrequency identification,63
indoor radio,62
gaussian noise,62
broadcast channels,62
computer simulation,61
wideband,61
telecommunication standards,61
statistical distributions,61
telecommunication control,60
propagation losses,60
cochannel interference,60
interference channels,60
antenna radiation patterns,60
demodulation,59
quantization,59
macrocell networks,59
kalman filters,59
multiuser channels,59
proposals,59
delays,58
greedy algorithms,58
distributed algorithms,57
scalability,56
cost function,56
clustering algorithms,55
permission,55
power amplifiers,55
signal analysis,55
