signal to noise ratio,1270
interference,1143
relays,1017
cognitive radio,920
receivers,786
throughput,785
vectors,777
wireless sensor networks,775
wireless communication,770
mimo communication,717
resource management,683
protocols,648
quality of service,643
mimo,615
delay,585
cooperative communication,583
channel estimation,576
fading,530
radiofrequency interference,511
wireless channels,510
ofdm modulation,506
optimization,494
probability,490
cellular radio,490
ofdm,488
long term evolution,454
decoding,452
error statistics,441
array signal processing,440
telecommunication traffic,432
bit error rate,428
mobile communication,407
optimisation,399
radio networks,395
network coding,385
interference suppression,381
diversity reception,372
sensors,350
wireless lan,346
scheduling,344
radio receivers,343
bandwidth,337
resource allocation,332
transmitting antennas,329
ad hoc networks,318
routing,312
complexity theory,308
antenna arrays,302
antennas,301
rayleigh channels,301
energy consumption,286
fading channels,284
encoding,284
computational complexity,279
internet,273
receiving antennas,269
amplify and forward communication,267
downlink,265
radio transmitters,264
transmitters,262
radio links,259
routing protocols,254
telecommunication network reliability,251
markov processes,251
correlation,251
estimation,249
telecommunication network routing,243
joints,241
modulation,232
algorithm design and analysis,228
vehicles,223
mobility management (mobile radio),223
precoding,222
power control,221
iterative methods,215
access protocols,214
game theory,213
radio spectrum management,211
mobile computing,211
mobile radio,209
approximation methods,208
mathematical model,206
noise,195
channel coding,193
base stations,190
3g mobile communication,188
frequency division multiple access,181
wireless networks,179
telecommunication security,175
equations,174
ip networks,173
decode and forward communication,167
channel allocation,164
monte carlo methods,162
analytical models,161
channel capacity,157
femtocellular radio,156
measurement,153
games,144
accuracy,143
simulation,141
reliability,141
radio access networks,139
indexes,139
power demand,138
quadrature amplitude modulation,138
telecommunication network topology,138
relay networks (telecommunication),136
parity check codes,136
vehicular ad hoc networks,133
ieee 802.11 standards,132
energy conservation,131
data communication,131
multiaccess communication,131
spread spectrum communication,129
servers,128
topology,126
signal detection,125
convergence,122
matrix algebra,122
telecommunication control,121
switches,120
detectors,120
stochastic processes,119
communication complexity,118
iterative decoding,118
least mean squares methods,117
streaming media,116
heuristic algorithms,116
monitoring,114
delays,114
wireless mesh networks,114
phase shift keying,113
multimedia communication,112
wimax,110
statistical analysis,110
network topology,110
mean square error methods,109
synchronization,109
upper bound,109
mobile ad hoc networks,108
approximation theory,108
feedback,107
computer architecture,106
macrocell networks,105
standards,105
multi-access systems,105
performance evaluation,104
maximum likelihood estimation,103
eigenvalues and eigenfunctions,101
cochannel interference,101
covariance matrix,101
automatic repeat request,101
multicast communication,100
robustness,97
telecommunication channels,96
computational modeling,96
frequency domain analysis,96
educational institutions,96
linear programming,96
pricing,95
queueing theory,94
interference (signal),93
training,91
numerical analysis,89
multiplexing,89
telecommunication congestion control,88
awgn channels,87
nakagami channels,86
integer programming,86
multipath channels,86
transport protocols,85
quantization,85
batteries,83
code division multiple access,82
cloud computing,79
mobile handsets,78
media access protocol,76
graph theory,75
security,75
polynomials,75
jamming,75
convex programming,74
gain,74
antenna measurements,74
synchronisation,74
error probability,74
cryptography,73
peer to peer computing,71
roads,71
load modeling,70
compressed sensing,69
random variables,68
turbo codes,68
radio transceivers,66
telecommunication computing,65
telecommunication services,64
space-time block codes,63
discrete fourier transforms,63
broadband networks,63
greedy algorithms,63
radio frequency,63
signal processing,63
telecommunication network management,62
peer-to-peer computing,62
multiuser channels,62
maximum likelihood decoding,62
indoor radio,61
video streaming,61
global positioning system,61
broadcast channels,60
authentication,60
next generation networks,60
correlation methods,60
energy harvesting,59
ultra wideband communication,59
interference channels,59
aggregates,59
linear codes,58
equalisers,58
frequency-domain analysis,57
transceivers,57
clustering algorithms,57
shadow mapping,57
scheduling algorithms,57
gaussian processes,56
femtocells,56
time division multiple access,56
time-varying channels,55
manganese,55
logic gates,55
silicon,55
channel models,54
learning (artificial intelligence),54
arrays,54
adaptive modulation,53
frequency allocation,53
telecommunication standards,53
approximation algorithms,53
radiocommunication,52
rician channels,52
error analysis,51
peak to average power ratio,51
minimisation,51
delay tolerant networks,51
frequency estimation,50
conferences,50
bit rate,50
concave programming,50
maximum likelihood detection,50
context,50
multiuser detection,50
probability density function,49
convolutional codes,49
time domain analysis,49
data models,48
decision making,48
geometry,48
bandwidth allocation,48
strontium,47
adaptation models,46
directive antennas,46
gaussian distribution,46
smart phones,46
quantisation (signal),46
power consumption,46
interpolation,45
block codes,45
pattern clustering,45
optical fibre networks,45
modulation coding,45
satellite communication,45
telecommunication network planning,45
tin,44
noise measurement,44
error correction codes,44
search problems,44
video coding,43
femtocell networks,43
cryptographic protocols,43
mutual information,43
diversity methods,43
optimized production technology,43
