telecommunication traffic,982
fading,964
wireless sensor networks,959
mimo,919
ofdm modulation,912
quality of service,877
throughput,851
mimo communication,832
communications society,810
bandwidth,711
wireless lan,700
channel estimation,674
decoding,664
protocols,631
wireless networks,622
delay,620
ofdm,610
performance analysis,605
ad hoc networks,604
interference,598
access protocols,576
diversity reception,576
error statistics,572
relays,557
transmitting antennas,553
wireless communication,537
transmitters,530
receiving antennas,515
downlink,511
wireless channels,488
cognitive radio,472
rayleigh channels,472
resource management,471
signal to noise ratio,470
mobile radio,458
fading channels,454
bit error rate,437
base stations,428
multiaccess communication,423
radio networks,398
analytical models,386
costs,385
cellular radio,381
spread spectrum communication,379
computational complexity,374
scheduling,366
mobile communication,366
antenna arrays,363
peer to peer computing,362
traffic control,361
channel coding,353
feedback,351
frequency,347
block codes,345
channel capacity,344
wimax,342
interference suppression,340
probability,340
3g mobile communication,326
degradation,325
code division multiple access,319
routing protocols,319
array signal processing,319
modulation coding,300
internet,298
media access protocol,289
broadcasting,287
space-time codes,281
ip networks,281
physical layer,270
energy consumption,259
iterative decoding,257
power control,256
resource allocation,256
telecommunication network routing,255
robustness,254
routing,246
computer science,244
radiofrequency interference,242
channel state information,240
frequency estimation,236
radio receivers,233
ultra wideband communication,228
radio access networks,228
algorithm design and analysis,224
quadrature amplitude modulation,222
computer networks,222
multipath channels,219
optimisation,216
scheduling algorithm,214
parity check codes,214
radio links,212
network topology,208
maximum likelihood estimation,208
signal processing,204
iterative algorithms,202
detectors,200
system performance,199
telecommunication network reliability,198
automatic repeat request,197
channel allocation,197
laboratories,196
least mean squares methods,196
awgn,196
radio transmitters,195
mean square error methods,194
intersymbol interference,193
multimedia communication,193
data communication,192
error analysis,186
diversity methods,186
broadband networks,185
maximum likelihood detection,184
signal detection,181
transceivers,181
frequency division multiple access,180
game theory,179
interference cancellation,178
radio spectrum management,177
transport protocols,176
wireless application protocol,175
markov processes,174
iterative methods,174
land mobile radio cellular systems,171
telecommunication congestion control,165
streaming media,163
multiuser detection,162
mobile ad hoc networks,160
matrix algebra,159
maximum likelihood decoding,159
turbo codes,158
computational modeling,157
telecommunication network topology,157
time division multiple access,156
multiuser channels,154
frequency domain analysis,154
telecommunication security,148
energy efficiency,146
multi-access systems,146
statistical analysis,145
delay effects,144
performance gain,143
mobile computing,141
ultra wideband technology,140
convergence,139
frequency conversion,138
hardware,137
