telecommunication traffic,794
multiaccess communication,633
quality of service,599
fading,598
code division multiple access,592
cellular radio,556
bandwidth,447
internet,408
diversity reception,403
error statistics,392
spread spectrum communication,384
rayleigh channels,377
receiving antennas,369
multipath channels,360
delay,348
transmitting antennas,341
mobile radio,311
fading channels,306
packet radio networks,301
multiuser channels,298
performance analysis,296
interference suppression,291
land mobile radio,288
3g mobile communication,287
ofdm modulation,284
traffic control,278
data communication,271
channel capacity,271
radiofrequency interference,258
power control,257
interference,256
intelligent networks,253
protocols,253
throughput,253
radio receivers,244
wireless communication,239
base stations,234
bit error rate,227
delays,225
decoding,224
frequency,223
telecommunication network routing,222
antenna arrays,222
intersymbol interference,219
probability,218
packet switching,211
wireless lan,210
transport protocols,209
channel estimation,201
access protocols,200
iterative decoding,198
turbo codes,198
network topology,198
optimisation,190
radio links,190
downlink,183
computational complexity,183
convolutional codes,182
modulation coding,179
broadband networks,178
block codes,177
mobile communication,173
transmitters,172
degradation,172
wavelength division multiplexing,171
channel coding,168
multimedia communication,168
costs,167
array signal processing,162
telecommunication congestion control,162
wireless networks,159
multiuser detection,156
telecommunication control,153
awgn,152
signal to noise ratio,148
queueing theory,146
analytical models,146
resource management,142
ofdm,141
parameter estimation,141
mimo,138
awgn channels,137
time division multiple access,136
signal detection,133
ip networks,132
mimo systems,131
ad hoc networks,131
radio networks,129
frequency estimation,128
statistical analysis,127
maximum likelihood estimation,122
phase shift keying,122
least mean squares methods,118
laboratories,118
computer science,118
error analysis,117
correlation methods,117
detectors,115
routing,114
switches,113
optical fibre networks,113
radio access networks,112
feedback,112
routing protocols,109
performance evaluation,109
time-varying channels,108
multiple access interference,107
delay estimation,105
wideband,104
signal processing,102
algorithm design and analysis,101
computational modeling,100
concatenated codes,99
optical fiber networks,98
radiowave propagation,97
robustness,97
mobile computing,96
interleaved codes,95
adaptive antenna arrays,91
computer networks,90
interference cancellation,88
forward error correction,88
communication system traffic control,88
channel allocation,86
multicast communication,86
telecommunication standards,86
computer simulation,86
bandwidth allocation,85
matched filters,85
streaming media,84
system performance,84
quadrature amplitude modulation,83
synchronisation,83
land mobile radio cellular systems,83
radio transmitters,82
scheduling,81
maximum likelihood decoding,81
scheduling algorithm,80
web and internet services,80
iterative algorithms,79
asynchronous transfer mode,79
personal communication networks,77
markov processes,77
stochastic processes,77
adaptive systems,77
statistics,77
timing,77
mobile antennas,77
bit rate,75
digital simulation,75
indoor radio,75
media access protocol,74
error probability,74
equalisers,74
delay effects,73
iterative methods,73
error correction,73
additive white noise,72
protection,72
gaussian noise,72
adaptive control,72
automatic repeat request,72
gsm,71
testing,70
telecommunication network planning,70
error correction codes,69
quadrature phase shift keying,69
rician channels,67
maximum likelihood detection,67
telecommunication channels,67
power system modeling,67
space-time codes,67
demodulation,66
transceivers,66
scalability,65
control systems,65
buffer storage,65
network servers,65
multicast protocols,64
bluetooth,64
filtering theory,63
convergence,63
eigenvalues and eigenfunctions,63
telecommunication network management,63
adaptive arrays,62
satellite communication,61
wdm networks,58
hardware,58
wireless application protocol,58
diversity methods,57
antennas and propagation,56
telecommunication signalling,56
propagation delay,56
application software,56
receivers,56
telecommunication network reliability,55
matrix algebra,55
narrowband,55
signal analysis,54
interchannel interference,54
antenna measurements,54
equalizers,54
global positioning system,54
cochannel interference,53
