fading,913
telecommunication traffic,824
quality of service,717
throughput,677
mimo,670
multiaccess communication,656
bandwidth,644
wireless lan,643
performance analysis,618
ofdm modulation,599
channel estimation,595
delay,570
transmitting antennas,553
receiving antennas,533
diversity reception,528
ofdm,516
ad hoc networks,498
error statistics,496
wireless sensor networks,472
bit error rate,467
access protocols,459
wireless communication,451
wireless networks,446
rayleigh channels,431
transmitters,425
code division multiple access,420
interference,408
3g mobile communication,405
spread spectrum communication,398
antenna arrays,396
protocols,395
decoding,394
downlink,383
mobile radio,373
wireless channels,364
signal to noise ratio,353
costs,350
cellular radio,346
modulation coding,341
fading channels,335
traffic control,329
mobile communication,328
channel coding,327
analytical models,324
base stations,322
resource management,318
block codes,305
degradation,303
channel capacity,302
computational complexity,301
iterative decoding,292
ip networks,284
internet,276
multipath channels,275
frequency,267
computer science,261
media access protocol,259
radio links,259
mimo systems,253
radiofrequency interference,248
routing protocols,246
power control,246
intelligent networks,243
radio receivers,241
interference suppression,238
mimo communication,238
ultra wideband communication,231
frequency estimation,229
relays,227
routing,227
scheduling,218
feedback,217
robustness,214
space-time codes,213
intersymbol interference,211
probability,209
energy consumption,208
awgn,208
parity check codes,203
mobile ad hoc networks,201
data communication,199
maximum likelihood estimation,198
turbo codes,197
transport protocols,196
error analysis,194
algorithm design and analysis,190
detectors,186
telecommunication network routing,186
ultra wideband technology,185
convolutional codes,183
physical layer,180
quadrature amplitude modulation,180
network topology,177
maximum likelihood detection,176
signal processing,176
iterative algorithms,175
channel allocation,175
automatic repeat request,171
wireless application protocol,168
least mean squares methods,166
array signal processing,165
channel state information,165
radio networks,163
mobile computing,163
radio access networks,163
land mobile radio cellular systems,162
computer networks,159
broadcasting,158
multiuser detection,157
time division multiple access,156
telecommunication congestion control,154
interleaved codes,152
interference cancellation,148
laboratories,148
broadband networks,148
delay effects,146
computational modeling,145
phase shift keying,144
system performance,143
scheduling algorithm,143
awgn channels,142
peer to peer computing,142
telecommunication network reliability,140
switches,136
telecommunication network topology,136
telecommunication security,134
statistics,134
iterative methods,132
protection,131
matrix algebra,130
diversity methods,129
telecommunication control,129
wavelength division multiplexing,129
signal detection,126
mean square error methods,126
computer simulation,126
optical fiber networks,126
performance gain,123
multiple access interference,123
maximum likelihood decoding,123
markov processes,121
hardware,121
radio frequency,118
streaming media,118
error probability,117
frequency domain analysis,117
energy efficiency,117
packet radio networks,116
resource allocation,116
multimedia communication,115
communication system traffic control,115
time-varying channels,115
stochastic processes,115
transceivers,114
additive white noise,114
frequency division multiplexing,113
testing,113
statistical analysis,112
packet switching,111
forward error correction,109
frequency division multiple access,109
upper bound,109
mobile antennas,108
demodulation,107
communication system control,106
error correction codes,105
electronic mail,104
frequency synchronization,103
frequency conversion,103
internet telephony,103
wideband,102
convergence,102
scalability,101
proposals,100
control systems,100
concatenated codes,98
delay estimation,97
queueing theory,97
optimisation,95
antenna measurements,94
timing,93
wimax,93
radio transmitters,92
bit rate,92
