telecommunication traffic,17445
ad hoc networks,16476
wireless lan,16105
wireless sensor networks,14266
fading,13562
transmitting antennas,13079
quality of service,12032
receiving antennas,11658
bandwidth,10285
channel capacity,9214
mimo,9211
throughput,9021
intelligent networks,8795
fading channels,8783
cellular radio,8783
mobile radio,8602
access protocols,8595
diversity reception,8533
mimo systems,8386
rayleigh channels,8310
delay,8226
wireless communication,8184
ofdm modulation,7828
routing protocols,7665
antenna arrays,7415
internet,7339
base stations,7045
performance analysis,6848
power control,6828
transmitters,6741
multiaccess communication,6729
spread spectrum communication,6512
probability,6370
network topology,6282
error statistics,6217
wireless networks,6108
channel estimation,6086
computer science,6081
traffic control,5997
radio links,5962
protocols,5900
mobile communication,5872
multipath channels,5710
interference,5696
packet radio networks,5672
ip networks,5548
transport protocols,5410
telecommunication network routing,5394
routing,5380
ofdm,5369
signal to noise ratio,5276
3g mobile communication,5210
media access protocol,5185
radiofrequency interference,5166
bit error rate,5147
code division multiple access,5008
optimisation,4978
broadcasting,4925
computer networks,4897
broadband networks,4633
radio networks,4564
frequency,4412
mobile ad hoc networks,4277
radio receivers,4233
downlink,4104
iterative decoding,4076
wavelength division multiplexing,4062
space-time codes,4031
decoding,3971
relays,3839
mobile computing,3759
degradation,3748
resource management,3695
costs,3691
delays,3667
block codes,3647
telecommunication congestion control,3618
computational complexity,3596
signal detection,3565
modulation coding,3560
algorithm design and analysis,3415
telecommunication channels,3397
analytical models,3354
interference suppression,3344
turbo codes,3297
time-varying channels,3230
data communication,3138
packet switching,3092
multimedia communication,3068
feedback,2992
telecommunication security,2984
laboratories,2984
awgn channels,2946
intersymbol interference,2903
land mobile radio cellular systems,2881
optical fibre networks,2817
multiuser channels,2783
detectors,2781
frequency estimation,2734
sensor phenomena and characterization,2719
queueing theory,2694
multi-access systems,2686
optical fiber networks,2673
robustness,2654
wireless application protocol,2646
telecommunication control,2634
ultra wideband technology,2625
protection,2584
radio access networks,2557
indoor radio,2532
physical layer,2485
telecommunication network reliability,2460
channel allocation,2436
ieee standards,2338
switches,2309
multiuser detection,2282
performance gain,2268
energy efficiency,2266
signal processing,2222
scheduling algorithm,2221
array signal processing,2181
maximum likelihood estimation,2172
antennas and propagation,2160
internet telephony,2151
communication system traffic control,2110
closed-form solution,2102
bluetooth,2092
proposals,2092
frequency domain analysis,2064
system performance,2056
quadrature amplitude modulation,2021
resource allocation,2007
time division multiple access,1980
radio transmitters,1978
bandwidth allocation,1970
synchronisation,1966
additive white noise,1955
distributed algorithms,1943
channel coding,1929
electronic mail,1929
pulse modulation,1929
parity check codes,1919
interleaved codes,1911
gaussian noise,1895
matrix decomposition,1888
telecommunication network management,1861
land mobile radio,1860
scheduling,1859
sensor fusion,1852
interference cancellation,1849
reviews,1837
batteries,1816
correlation methods,1797
radio frequency,1789
maximum likelihood decoding,1784
predictive models,1782
least mean squares methods,1779
delay effects,1778
matrix algebra,1778
awgn,1749
linear programming,1747
mobile antennas,1742
