microsensors,1991.0
self-adjusting systems,1180.0
remote monitoring,999.5
electric sensing devices,599.0
acoustic sensors,378.0
image sensors,378.0
lifetime estimation,378.0
distributed processing,353.8333333333333
belief maintenance,282.0
economic forecasting,270.0
sensors,270.0
financial advantage program,265.0
nash equilibrium,259.0
decision trees,216.0
computer aided software engineering,203.57142857142858
energy efficiency,202.45454545454547
stress measurement,202.0
appropriate technology,197.0
intrusion detection,196.0
filling,195.66666666666666
capacitive sensors,193.0
life estimation,192.0
splines (mathematics),187.0
cardiology,187.0
atomic measurements,187.0
gallium nitride,179.0
internetworking,176.88888888888889
operating systems,172.75
usa councils,168.25
symmetric matrices,163.0
duality (mathematics),162.0
alarm systems,158.0
certification,144.0
spline,142.5
pulse measurements,141.75
message passing,133.0
design of experiments,133.0
utility programs,131.0
system recovery,131.0
workstation clusters,125.0
microstrip,122.0
genetic engineering,122.0
dc motors,121.75
influenza,119.0
acoustic scattering,116.0
pain,113.0
geometric programming,112.5
optical add-drop multiplexers,112.0
normal distribution,111.5
line-of-sight propagation,111.0
microscopy,110.5
computer crime,109.5
discrete event simulation,108.22222222222223
energy resolution,107.42857142857143
mission critical systems,107.0
hankel matrices,106.0
interference channels,105.5
distance measurement,103.75
source coding,103.125
interactive systems,100.5
technology transfer,100.0
sensor phenomena and characterization,97.75
convex programming,97.5
context awareness,96.33333333333333
disaster management,94.0
linear code,91.0
optical losses,89.66666666666667
interference elimination,89.5
mesh networks,89.45454545454545
face recognition,89.0
mechanical power transmission,88.66666666666667
mirrors,88.5
area measurement,87.875
large-scale systems,87.62962962962963
computer network reliability,87.13333333333334
delay lines,87.10526315789474
peer to peer computing,84.4
subspace constraints,84.0
injuries,83.5
h infinity control,83.0
mesh generation,82.33333333333333
aluminum gallium nitride,82.0
vehicle crash testing,81.5
human factors,80.5
assembly,80.125
space vector pulse width modulation,80.0
ultra wideband communication,78.0
bandlimited signals,77.75
laser sintering,77.33333333333333
belief propagation,77.25
sum product algorithm,77.25
content management,76.57142857142857
gamma distribution,75.625
size control,75.1
pixel,75.0
boats,75.0
fuels,73.75
switched networks,73.0
unicast,72.70370370370371
ultra wideband technology,71.375
simulation,71.0
spaceborne radar,69.0
counting circuits,68.0
travelling salesman problems,68.0
sparse matrices,67.66666666666667
sprites (computer),66.66666666666667
scattering,66.5
signal processing algorithms,66.5
game theory,66.45454545454545
internal combustion engines,65.4
binary codes,65.3125
organisms,64.0
microcomputer applications,63.0
authoring systems,62.0
binary sequences,61.53846153846154
space stations,61.125
statistical distributions,61.11538461538461
biological cells,61.0
log normal distribution,61.0
engineering profession,60.666666666666664
history,60.142857142857146
carrier sense multiple access,59.93333333333333
buffer overflow,59.75
visualization,59.5
optical burst switching,59.45454545454545
lifting equipment,59.166666666666664
echo interference,59.0
parametric statistics,58.75
associate members,58.54545454545455
discrete time filters,58.5
collision avoidance,58.285714285714285
licenses,57.5
multicast protocols,57.34375
radio networks,57.286821705426355
histograms,56.8
gaussian channels,56.76190476190476
intelligent vehicles,56.666666666666664
central office,56.25
gears,56.0
boosting,56.0
cells (electric),55.833333333333336
concrete,55.8
system analysis and design,55.666666666666664
computer applications,55.333333333333336
data storage systems,55.0
electromagnetic interference,54.333333333333336
signal resolution,54.31707317073171
probes,54.27272727272727
ieee standards,54.1219512195122
goniometers,54.0
measurement systems,54.0
wireless application protocol,53.56896551724138
extraterrestrial measurements,53.0
imaging phantoms,53.0
pulse position modulation,53.0
radio propagation,52.69230769230769
random sequences,52.5
helium,52.25
remotely operated vehicles,52.0
floors,51.888888888888886
ad hoc networks,51.778625954198475
spectral analysis,51.758620689655174
wireless sensor networks,51.22857142857143
picocellular radio,50.21052631578947
vegetation mapping,50.0
signal restoration,49.25
road traffic,49.0
geometrical optics,49.0
power system relaying,48.6
multicast communication,48.593023255813954
electric motors,48.5
optical packet switching,47.166666666666664
multiplexing,46.9
scalability,46.676923076923075
mobile ad hoc networks,46.638297872340424
radiowave propagation,46.56701030927835
digital communication,46.375
computer network management,46.10204081632653
burst switching,46.0
tree graphs,45.666666666666664
circuit topology,45.5
libraries,45.0
telecommunication network routing,44.950450450450454
measurement standards,44.6
robustness,44.24742268041237
indoor radio,44.10666666666667
fourier transforms,43.666666666666664
optimization methods,43.61538461538461
timing jitter,43.6
niobium,43.333333333333336
phase distortion,43.0
time difference of arrival,42.8
signal mapping,42.6
radio equipment,42.333333333333336
telegraphy,42.333333333333336
semiconductor device measurement,42.25
data security,42.23076923076923
mimo,42.21739130434783
decentralised control,42.0
engines,41.875
proposals,41.8125
access protocols,41.705
size measurement,41.5
add-drop multiplexers,41.2
standards development,41.125
correlators,41.09090909090909
pulse generation,41.0
impulse testing,41.0
higher order statistics,40.888888888888886
adaptive systems,40.57142857142857
mimo systems,40.56488549618321
centralized control,40.1764705882353
ultra wideband antennas,40.0
performance evaluation,39.77064220183486
board of directors,39.666666666666664
acoustic propagation,39.666666666666664
random processes,39.22222222222222
lattices,39.142857142857146
conical antennas,39.0
radar signal processing,38.5
software architecture,38.333333333333336
clustering algorithms,38.23529411764706
frequency division multiple access,38.06666666666667
femtocell networks,38.0
greedy algorithms,38.0
tomography,38.0
research and development,37.857142857142854
integer linear programming,37.833333333333336
batteries,37.578947368421055
network topology,37.45454545454545
tree searching,37.166666666666664
military standards,37.0
communication industry,37.0
computerised monitoring,37.0
industrial training,37.0
weibull distribution,37.0
virtual environment,37.0
white noise,36.888888888888886
energy measurement,36.75
cryptography,36.7037037037037
road vehicles,36.411764705882355
wavelength division multiplexing,36.30409356725146
azimuth,36.23076923076923
parity check codes,36.04347826086956
echo,36.0
qualifications,36.0
transport protocols,35.90430622009569
distortion,35.75
hdtv,35.75
doppler effect,35.72
wdm networks,35.56896551724138
antenna measurements,35.5
narrowband,35.45454545454545
media access protocol,35.445945945945944
sensor arrays,35.375
physical layer,35.36585365853659
road safety,35.333333333333336
optical buffering,35.166666666666664
circuit faults,35.0
distributed computing,34.8125
access control,34.714285714285715
telecommunication network reliability,34.654545454545456
roaming,34.44444444444444
discrete wavelet transforms,34.42857142857143
electromagnetic wave scattering,34.39393939393939
fingers,34.333333333333336
dsl,33.82051282051282
maintenance,33.75
intelligent networks,33.687747035573125
digital subscriber lines,33.625
optical fibre networks,33.389380530973455
open systems,33.36363636363637
electric machines,33.0
time-domain synthesis,33.0
transfer function matrices,33.0
integration,33.0
optical network units,32.857142857142854
integer programming,32.76923076923077
stochastic processes,32.72727272727273
radio direction-finding,32.714285714285715
wavelength assignment,32.666666666666664
pulse modulation,32.6578947368421
synchronous digital hierarchy,32.625
matrix algebra,32.527272727272724
optical fiber networks,32.44897959183673
telecommunication standards,32.44186046511628
random variables,32.43589743589744
propulsion,32.36363636363637
clocks,32.333333333333336
crosstalk,32.26829268292683
entropy,32.22222222222222
optical transmitters,32.1764705882353
optical switches,32.15
exponential distribution,32.0
optical transfer function,32.0
wireless personal area networks,32.0
windows,32.0
force feedback,32.0
saturn,32.0
hybrid power systems,32.0
iterative methods,31.671232876712327
sufficient conditions,31.5
delay,31.45402298850575
electrical capacitance tomography,31.333333333333332
asia,31.333333333333332
electromagnetic modeling,31.333333333333332
message authentication,31.0625
ternary codes,31.0
lan emulation,31.0
distribution functions,31.0
large hadron collider,30.75
mutual information,30.636363636363637
master-slave,30.6
routing protocols,30.59633027522936
electromagnetic wave diffraction,30.53846153846154
scattering parameters,30.428571428571427
transfer functions,30.29032258064516
information technology,30.192307692307693
relays,30.12
encapsulation,30.0
radar tracking,30.0
waves,30.0
investments,30.0
assembly systems,30.0
maximum likelihood detection,29.82089552238806
nonhomogeneous media,29.666666666666668
electronic mail,29.660377358490567
payloads,29.416666666666668
optical wavelength conversion,29.27659574468085
load management,29.238095238095237
computer science,29.076271186440678
rayleigh scattering,29.071428571428573
tcpip,29.0625
angular velocity measurement,29.0
fiber lasers,29.0
microwave photonics,29.0
optical beams,29.0
loop antennas,29.0
web and internet services,28.9125
energy consumption,28.805555555555557
error correction,28.71232876712329
spatial resolution,28.692307692307693
adaptive kalman filters,28.5
dead reckoning,28.5
vectors,28.454545454545453
autocorrelation,28.34285714285714
accuracy,28.333333333333332
gaussian distribution,28.3125
radio link,28.291666666666668
road accidents,28.25
optical receivers,28.227272727272727
linux,28.166666666666668
optical noise,28.125
rake receivers,28.115384615384617
constellation diagram,28.08
motion compensation,28.0
fresnel reflection,28.0
learning automata,28.0
correlation methods,27.897435897435898
fcc,27.833333333333332
antenna feeds,27.8125
airports,27.75
error correction codes,27.608695652173914
spatial filters,27.6
testing,27.557142857142857
broadcast channels,27.4
partitioning algorithms,27.333333333333332
digital modulation,27.25
power distribution,27.25
internet,27.237745098039216
wavelength routing,27.22222222222222
sonet,27.185185185185187
prediction theory,27.181818181818183
gaussian noise,27.13888888888889
engineering management,27.076923076923077
multicast algorithms,27.057142857142857
active antennas,27.0
meteorological radar,27.0
radar imaging,27.0
industrial control,27.0
optical scattering,27.0
transmission line theory,27.0
reflectivity,27.0
resonant frequency,27.0
routing,26.973684210526315
statistical analysis,26.968503937007874
optical fibers,26.923076923076923
power consumption,26.916666666666668
transmitting antennas,26.86217008797654
military communication,26.857142857142858
optimal control,26.8
wavelength measurement,26.666666666666668
pattern clustering,26.6
mobile robots,26.5
phase noise,26.45
linear matrix inequalities,26.333333333333332
quadrature amplitude modulation,26.301204819277107
broadband networks,26.230337078651687
time measurement,26.205128205128204
gray codes,26.0
cable shielding,26.0
polyethylene,26.0
autoregressive processes,26.0
pulse width modulation,26.0
cable testing,26.0
capacitance,26.0
cable insulation,26.0
laboratories,26.0
distributed algorithms,25.956521739130434
random noise,25.9
propagation delay,25.821428571428573
radio transmitters,25.817073170731707
optical control,25.785714285714285
wireless communication,25.769874476987447
digital simulation,25.69333333333333
attenuation,25.6875
mutual coupling,25.666666666666668
modulation,25.612244897959183
maximum likelihood estimation,25.60655737704918
performance loss,25.5
monte carlo methods,25.4
telecommunication switching,25.23076923076923
receiving antennas,25.18970189701897
mathematical model,25.136363636363637
distributed control,25.08695652173913
channel capacity,25.029520295202953
optical repeaters,25.0
optical device fabrication,25.0
edge detection,25.0
image edge detection,25.0
ultrasonic imaging,25.0
ultrasonic variables measurement,25.0
vehicle detection,25.0
telecommunication congestion control,24.882716049382715
optical delay lines,24.75
microcellular radio,24.74468085106383
linear programming,24.653846153846153
transmitters,24.63372093023256
automatic testing,24.5
mobile agents,24.4
radio links,24.38421052631579
capacity planning,24.346153846153847
pulse amplitude modulation,24.333333333333332
interference constraints,24.24137931034483
client-server systems,24.166666666666668
additive white noise,24.15277777777778
hypermedia markup languages,24.0
computer languages,24.0
antenna accessories,24.0
markup languages,24.0
b-isdn,24.0
senior members,24.0
environmental economics,24.0
rotors,24.0
senior citizens,24.0
antennas and propagation,23.964285714285715
time domain analysis,23.944444444444443
antenna arrays,23.82882882882883
predictive models,23.8
broadband antennas,23.75
multipath channels,23.733333333333334
moment methods,23.666666666666668
added delay,23.666666666666668
information systems,23.61111111111111
protection,23.541666666666668
measurement,23.529411764705884
uhf measurement,23.5
huffman codes,23.5
acoustic noise,23.5
noise,23.488372093023255
event detection,23.4
radio spectrum management,23.384615384615383
shadow mapping,23.333333333333332
geometry,23.285714285714285
wiring,23.25
modulation coding,23.24581005586592
land mobile radio,23.229166666666668
costs,23.15568862275449
contracts,23.125
telecommunication security,23.125
kelvin,23.0
image quality,23.0
discrete transforms,23.0
light absorption,23.0
signal sampling,22.97222222222222
telecommunication equipment testing,22.833333333333332
coaxial cables,22.8
stability,22.73913043478261
explosives,22.714285714285715
noise level,22.7
telecommunication channels,22.686567164179106
decorrelation,22.64864864864865
call admission control,22.58823529411765
reliability theory,22.5
evolutionary computation,22.5
personal area networks,22.470588235294116
estimation error,22.391304347826086
equations,22.317073170731707
radiocommunication,22.307692307692307
communications technology,22.23076923076923
security,22.2
memoryless systems,22.2
ip networks,22.143939393939394
statistics,22.142857142857142
atmospheric turbulence,22.0
np-complete problem,22.0
gaussian approximation,22.0
all-optical networks,22.0
atmosphere,22.0
optical variables control,22.0
space division multiplexing,22.0
optical refraction,22.0
linear predictive coding,22.0
avalanche photodiodes,22.0
linear quadratic control,22.0
technology management,21.846153846153847
channel coding,21.773809523809526
optical fiber cables,21.714285714285715
robust stability,21.666666666666668
two dimensional displays,21.666666666666668
mobile handsets,21.652173913043477
telephony,21.636363636363637
delays,21.604444444444443
throughput,21.58498023715415
combined source-channel coding,21.583333333333332
rayleigh channels,21.511936339522546
approximation error,21.5
anechoic chambers,21.5
multi-access systems,21.5
anechoic chambers (electromagnetic),21.5
variable length codes,21.428571428571427
frequency,21.394618834080717
jamming,21.391304347826086
channel state information,21.365853658536587
wireless lan,21.257142857142856
prototypes,21.125
electric drives,21.0
high level synthesis,21.0
uhf power amplifiers,21.0
sensor systems,20.857142857142858
availability,20.8
wavelength conversion,20.8
diversity reception,20.707196029776675
closed-form solution,20.68421052631579
graph theory,20.642857142857142
space division multiple access,20.61904761904762
interpolation,20.59259259259259
electromagnetic wave absorption,20.5625
degradation,20.546511627906977
aircraft communication,20.5
indexing,20.5
resonance light scattering,20.46153846153846
signal processing,20.401960784313726
mobile computing,20.385416666666668
sun,20.384615384615383
automobiles,20.375
genetic mutations,20.333333333333332
minimisation,20.26086956521739
optimisation,20.210526315789473
time series,20.2
awgn,20.151315789473685
switches,20.106194690265486
circuit stability,20.0
ink,20.0
fluid flow,20.0
geoscience,20.0
building materials,20.0
automotive electronics,20.0
haptic interfaces,20.0
radio receivers,19.94672131147541
rician channels,19.83582089552239
iterative algorithms,19.835443037974684
genetic algorithms,19.8125
tail,19.8
mobile antennas,19.753246753246753
linear codes,19.7
parameter estimation,19.5531914893617
reluctance generators,19.5
computer games,19.5
boundary conditions,19.5
condition monitoring,19.5
telecommunications,19.38095238095238
optical fiber lan,19.333333333333332
loaded antennas,19.25
bandwidth,19.212527964205815
microstrip antenna arrays,19.2
encoding,19.19047619047619
radio frequency,19.13157894736842
directive antennas,19.12121212121212
direction-of-arrival estimation,19.095238095238095
base stations,19.085470085470085
singular value decomposition,19.071428571428573
shafts,19.0
noise reduction,19.0
optical fiber polarization,19.0
adaptive coding,19.0
expectation-maximization algorithms,19.0
piecewise linear approximation,19.0
coils,19.0
twisted pair cables,19.0
ambient intelligence,19.0
clouds,19.0
power transmission,19.0
diffraction,19.0
traffic information systems,19.0
matrices,19.0
character generation,18.916666666666668
feedback,18.901785714285715
probability,18.889908256880734
dispersive channels,18.88888888888889
network servers,18.846153846153847
australia,18.814814814814813
maximum likelihood decoding,18.814814814814813
ofdm modulation,18.81338028169014
simulated annealing,18.76923076923077
cryptographic protocols,18.75
information retrieval,18.714285714285715
code standards,18.689655172413794
indoor environments,18.666666666666668
spine,18.61111111111111
dispersion (wave),18.5
virtual reality,18.5
electromagnetic wave polarisation,18.5
aperture antennas,18.5
ice,18.5
information theory,18.428571428571427
tv broadcasting,18.4
viterbi decoding,18.36
writing,18.333333333333332
time-domain analysis,18.333333333333332
linear antenna arrays,18.323529411764707
multidimensional systems,18.285714285714285
microwave propagation,18.285714285714285
convergence of numerical methods,18.264705882352942
signal to noise ratio,18.22972972972973
quadrature phase shift keying,18.10144927536232
block codes,18.09039548022599
reed-solomon codes,18.04
computational modeling,18.03
collaboration,18.0
pareto distribution,18.0
teeth,18.0
image recognition,18.0
high-speed electronics,18.0
games,18.0
target recognition,18.0
