channel estimation,11507
telecommunication traffic,10025
ad hoc networks,9737
fading,8842
diversity reception,8510
throughput,8252
wireless lan,8024
wireless communication,7811
radio spectrum management,7621
wireless sensor networks,7413
intelligent networks,7254
bandwidth,6704
transmitting antennas,6575
quality of service,6555
delay,6551
interference,6326
access protocols,6202
receiving antennas,6086
rayleigh channels,6045
mimo,5949
mobile radio,5762
wireless networks,5681
power control,5434
ofdm modulation,5345
radio links,5335
error statistics,5244
performance analysis,5231
optimisation,4935
mimo systems,4891
transmitters,4600
signal to noise ratio,4565
protocols,4489
ofdm,4457
downlink,4430
probability,4351
spread spectrum communication,4322
predictive models,4248
resource management,4242
media access protocol,4155
decoding,4155
fading channels,4150
antenna arrays,4083
channel coding,4063
multiaccess communication,4042
mobile communication,3911
channel capacity,3909
traffic control,3906
analytical models,3769
radiofrequency interference,3662
multipath channels,3645
modulation coding,3605
telecommunication network routing,3535
relays,3496
radio access networks,3334
bit error rate,3315
cognitive radio,3256
software radio,3220
routing,3186
routing protocols,3181
mobile ad hoc networks,3045
computational complexity,3038
wireless channels,3028
physical layer,2998
ultra wideband communication,2993
telecommunication congestion control,2982
radio receivers,2966
cognitive systems,2941
frequency,2937
3g mobile communication,2927
cellular radio,2913
radio networks,2903
space-time codes,2897
radio control,2827
resource allocation,2818
computer science,2798
costs,2788
block codes,2783
algorithm design and analysis,2773
energy consumption,2767
internet,2754
learning (artificial intelligence),2722
intelligent systems,2687
base stations,2675
temperature control,2672
stochastic games,2672
electromagnetic spectrum,2672
channel allocation,2570
ip networks,2538
broadband networks,2505
scheduling,2428
iterative decoding,2417
code division multiple access,2377
interference suppression,2306
feedback,2296
ultra wideband technology,2271
time-varying channels,2267
network topology,2263
wireless application protocol,2026
awgn,2010
error analysis,2006
robustness,1987
array signal processing,1983
frequency division multiplexing,1959
least mean squares methods,1929
multiuser detection,1927
transport protocols,1927
data communication,1900
error probability,1899
degradation,1883
broadcasting,1855
iterative methods,1841
quadrature amplitude modulation,1837
performance gain,1778
time division multiple access,1778
telecommunication network topology,1777
scheduling algorithm,1775
stochastic processes,1755
queueing theory,1754
maximum likelihood estimation,1705
computational modeling,1640
phase shift keying,1639
delays,1613
maximum likelihood decoding,1605
intersymbol interference,1596
iterative algorithms,1587
system performance,1578
maximum likelihood detection,1577
parity check codes,1548
rician channels,1547
channel state information,1543
multiuser channels,1535
laboratories,1529
frequency estimation,1525
convergence,1519
helium,1513
packet radio networks,1449
mean square error methods,1434
testing,1393
telecommunication control,1350
collaboration,1341
automatic repeat request,1327
matrix algebra,1321
computer networks,1309
hardware,1308
signal processing,1293
statistics,1260
mobile computing,1238
statistical analysis,1232
bandwidth allocation,1225
cross layer design,1210
peer to peer computing,1205
detectors,1204
telecommunication services,1200
frequency domain analysis,1179
batteries,1178
transceivers,1173
power system modeling,1168
closed-form solution,1168
radio transmitters,1163
telecommunication network management,1162
switches,1153
telecommunication network reliability,1147
receivers,1140
telecommunication channels,1139
upper bound,1138
signal detection,1133
turbo codes,1132
graph theory,1112
diversity methods,1112
internet telephony,1098
propagation losses,1084
awgn channels,1057
metropolitan area networks,1046
electronic mail,1038
interleaved codes,1030
multiple access interference,1026
antenna measurements,1024
cellular networks,1020
diffserv networks,1019
signal analysis,1014
global positioning system,1010
sensor phenomena and characterization,1005
wideband,999
mobile antennas,987
adaptive modulation,984
energy efficiency,982
telecommunication security,978
energy conservation,976
modulation,969
local area networks,968
fcc,964
control systems,963
multimedia communication,958
optical fibre networks,958
equalisers,954
frequency division multiple access,952
adaptive control,944
antennas and propagation,942
pulse modulation,921
frequency conversion,909
sensor fusion,907
road vehicles,898
wavelength division multiplexing,887
hybrid electric vehicles,886
linear programming,886
cryptography,882
constraint optimization,878
telecommunication links,877
space technology,867
clustering algorithms,863
optical fiber networks,863
communication system traffic control,859
cost function,856
frequency diversity,852
counting circuits,843
scalability,843
timing,829
communication system control,827
telecommunication signalling,818
markov processes,818
radio frequency,811
dispersion,809
filtering,808
delay effects,807
research and development,805
availability,802
design optimization,800
stability,799
4g mobile communication,796
collaborative work,786
equalizers,785
multiplexing,782
delay estimation,779
matched filters,779
eigenvalues and eigenfunctions,777
indoor radio,770
interference cancellation,769
educational institutions,767
filtering theory,767
packet switching,766
computer network management,765
network servers,762
narrowband,760
land mobile radio cellular systems,758
additive white noise,749
context,749
distributed algorithms,739
monte carlo methods,724
demodulation,724
admission control,720
personal communication networks,717
web and internet services,716
pricing,712
signal design,712
phase noise,712
computer architecture,709
protection,707
power consumption,704
mesh networks,695
gaussian noise,693
mobility management (mobile radio),687
multicast communication,684
computer simulation,674
telecommunication computing,673
broadband antennas,662
sensor systems,659
wimax,657
carrier sense multiple access,656
digital video broadcasting,652
middleware,650
circuits,648
rake receivers,647
directive antennas,647
cooperative systems,642
adaptive arrays,640
gsm,633
parameter estimation,632
signal generators,626
ieee standards,625
power measurement,625
next generation networking,625
random variables,623
scattering,622
performance loss,621
probability density function,619
frequency shift keying,613
frequency-domain analysis,613
heuristic algorithms,611
error correction codes,603
quadrature phase shift keying,603
aggregates,597
decision making,597
adaptive codes,595
