cognitive radio,3638
telecommunication traffic,3370
wireless sensor networks,3272
decoding,3140
throughput,3132
quality of service,3087
fading,3032
relays,2912
mimo communication,2669
protocols,2653
mimo,2619
ofdm modulation,2515
interference,2453
wireless networks,2412
diversity reception,2255
wireless channels,2232
ad hoc networks,2159
cellular radio,2095
access protocols,2074
transmitting antennas,1999
error statistics,1979
energy consumption,1953
channel capacity,1871
performance analysis,1860
communications society,1806
radio networks,1770
rayleigh channels,1720
signal to noise ratio,1709
receiving antennas,1705
wireless lan,1659
wireless communication,1658
transmitters,1650
bandwidth,1621
base stations,1604
probability,1600
delay,1584
mobile radio,1543
broadcasting,1486
fading channels,1469
spread spectrum communication,1468
costs,1464
3g mobile communication,1436
array signal processing,1407
resource management,1400
ofdm,1364
antenna arrays,1352
analytical models,1334
wimax,1324
frequency,1319
channel coding,1296
traffic control,1289
signal processing,1284
downlink,1280
radiofrequency interference,1276
interference suppression,1264
channel estimation,1256
mobile communication,1216
land mobile radio cellular systems,1215
bit error rate,1189
scheduling,1173
computational complexity,1168
telecommunication network reliability,1168
routing protocols,1146
power control,1054
peer to peer computing,1029
internet,1024
ip networks,979
cellular networks,971
multiaccess communication,949
radio spectrum management,942
feedback,925
stochastic processes,897
resource allocation,891
network topology,891
radio transmitters,890
radio access networks,821
mobility management (mobile radio),813
physical layer,798
optimisation,792
media access protocol,784
interference constraints,783
block codes,777
chromium,771
multipath channels,767
channel state information,762
network coding,762
quadrature amplitude modulation,760
telecommunication network routing,745
degradation,733
statistical analysis,713
power system relaying,712
frequency division multiple access,710
modulation coding,706
protection,701
wireless application protocol,695
robustness,693
signal detection,684
channel allocation,680
game theory,668
space-time codes,667
switches,661
constraint optimization,657
routing,656
energy efficiency,650
radio receivers,649
automatic repeat request,620
code division multiple access,619
algorithm design and analysis,616
transceivers,616
signal design,607
iterative methods,606
closed-form solution,601
wireless mesh networks,601
error analysis,599
system performance,589
interference cancellation,588
energy management,588
iterative decoding,586
laboratories,582
telecommunication security,574
telecommunication congestion control,566
computer networks,564
markov processes,560
least mean squares methods,556
awgn,550
detectors,549
power system modeling,541
telecommunication network topology,538
parity check codes,537
broadband networks,536
monte carlo methods,533
nakagami channels,520
computer science,516
data communication,505
digital relays,495
receivers,494
upper bound,492
interference (signal),492
diversity methods,486
