signal to noise ratio,5807
interference,5121
cognitive radio,4785
relays,4357
throughput,3462
protocols,3297
resource management,3040
receivers,2940
quality of service,2824
mimo communication,2616
wireless sensor networks,2563
optimization,2559
cooperative communication,2500
wireless communication,2389
cellular radio,2368
ofdm modulation,2288
mimo,2208
radio networks,2200
optimisation,2165
channel estimation,2121
wireless channels,2065
fading,2010
delay,1972
error statistics,1949
probability,1791
power control,1791
fading channels,1715
vehicles,1705
ofdm,1698
sensors,1684
interference suppression,1627
markov processes,1593
long term evolution,1568
decoding,1546
diversity reception,1545
radiofrequency interference,1538
ad hoc networks,1516
mobile communication,1471
downlink,1450
transmitting antennas,1439
resource allocation,1432
access protocols,1409
antenna arrays,1389
network coding,1354
routing protocols,1351
algorithm design and analysis,1290
bandwidth,1260
array signal processing,1248
energy consumption,1245
receiving antennas,1230
mathematical model,1226
amplify and forward communication,1221
antennas,1215
rayleigh channels,1207
telecommunication traffic,1190
telecommunication network routing,1168
mobility management (mobile radio),1155
radio receivers,1139
transmitters,1133
estimation,1118
routing,1115
frequency division multiple access,1105
radio transmitters,1085
scheduling,1051
complexity theory,1047
game theory,1029
correlation,1017
wireless lan,999
vehicular ad hoc networks,966
bit error rate,965
decode and forward communication,962
telecommunication network reliability,927
3g mobile communication,922
encoding,916
batteries,911
base stations,907
hybrid electric vehicles,836
modulation,831
analytical models,816
telecommunication security,814
radio spectrum management,814
femtocellular radio,807
radio links,801
computational complexity,796
mobile computing,789
mobile radio,781
joints,769
approximation methods,741
detectors,741
switches,723
energy conservation,719
precoding,719
indexes,701
channel capacity,693
peer to peer computing,664
equations,662
synchronization,652
media access protocol,650
interference (signal),643
noise,642
measurement,628
macrocell networks,623
power demand,619
data communication,617
mobile ad hoc networks,615
upper bound,610
random variables,603
internet,594
telecommunication control,569
channel coding,568
computer architecture,556
wireless networks,545
channel allocation,528
monte carlo methods,526
iterative methods,521
telecommunication network topology,482
nakagami channels,478
simulation,457
mobile handsets,452
least mean squares methods,449
heuristic algorithms,445
convergence,444
radio access networks,437
computational modeling,435
stochastic processes,434
numerical analysis,434
automatic repeat request,433
multipath channels,432
accuracy,432
delays,431
cochannel interference,431
torque,429
games,417
roads,415
ieee 802.11 standards,413
communication complexity,405
maximum likelihood estimation,405
phase shift keying,405
vectors,403
spread spectrum communication,395
synchronisation,395
multimedia communication,393
wimax,393
correlation methods,384
monitoring,382
network topology,382
topology,381
antenna measurements,377
quadrature amplitude modulation,376
servers,370
privacy,370
wireless mesh networks,369
cost function,368
streaming media,363
multiplexing,361
telecommunication congestion control,360
multiaccess communication,360
iterative decoding,355
matrix algebra,352
greedy algorithms,350
covariance matrix,345
reliability,342
shadow mapping,340
telecommunication network management,335
training,332
feedback,328
secondary cells,323
load modeling,323
statistical analysis,322
least squares approximations,321
ip networks,314
decision making,311
electric vehicles,311
mean square error methods,310
multicast communication,309
strontium,309
safety,307
distributed algorithms,306
frequency domain analysis,305
femtocells,301
numerical models,301
multiuser channels,293
availability,292
signal detection,286
multi-access systems,280
clustering algorithms,280
eigenvalues and eigenfunctions,273
arrays,273
system-on-a-chip,271
time division multiple access,270
energy management systems,270
kalman filters,269
data privacy,267
parity check codes,267
interference channels,261
global positioning system,261
packet radio networks,260
radio transceivers,258
microprocessors,256
gain,252
awgn,250
indoor radio,250
battery powered vehicles,247
multiuser detection,245
scheduling algorithm,245
logic gates,244
vehicle dynamics,244
authentication,243
approximation theory,243
error probability,241
